Name,Field,State,Country,Year
Udipi Ramachandra Rao,Science & Engineering,Karnataka,India,1976
Yash Pal,Science & Engineering,Punjab,India,1976
Bhogilal Pandya,Social Work,Rajasthan,India,1976
Devendra Sen,Civil Service,West Bengal,India,1976
Devulapalli Venkata Krishna Shastry,Literature & Education,Andhra Pradesh,India,1976
Laxmanshastri Joshi,Literature & Education,Maharashtra,India,1976
Mallikarjun Mansur,Arts,Karnataka,India,1976
Naroji Pirojaha Godrej,Trade & Industry,Maharashtra,India,1976
Ram Mehta,Civil Service,Delhi,India,1976
Name,Field,State,Country,
Baba Prithivi Singh Azad,Public Affairs,Chandigarh,India,1977
Harish Chandra,Literature & Education,,United States,1977
Mysore Narasimhachar Srinivas,Science & Engineering,Karnataka,India,1977
Perugu Siva Reddy,Medicine,Andhra Pradesh,India,1977
Phulrenu Guha,Social Work,West Bengal,India,1977
Thenpattinam Ponnuswamy Meenakshi Sundaram,Literature & Education,Tamil Nadu,India,1977
Yusuf Husain Khan,Literature & Education,Delhi,India,1977
Balasubramaniam Ramamurthi,Medicine,Tamil Nadu,India,1977
Kailas Nath Kaul (Kailash Nath Kaul),Literature & Education,Uttar Pradesh,India,1977
Chackkachan Veedu Krishnan Nair,Social Work,Delhi,India,1977
Gopinnath Aman,Literature & Education,Delhi,India,1977
Jagmohan,Civil Service,Delhi,India,1977
Kuduvayur Sivaram Narayanaswami,Arts,Maharashtra,India,1977
Pramasukh J. Pandya,Arts,Maharashtra,India,1977
Kumar Gandharva,Arts,Madhya Pradesh,India,1977
Annapurna Devi,Arts,West Bengal,India,1977
